Longitude,Latitude,Location,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
-93.2410211907579,44.96403303645744,2105 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.29315042669536,44.947670270815564,3039 DUPONT AVE S,10,South Uptown,Calhoun Isle,1,5,12/17/2016,00:00,Ferry
-93.30343613669851,44.947905510677394,3024 JAMES AVE S,10,ECCO,Calhoun Isle,2,5,12/18/2016,00:00,Ferry
-93.28484101031724,44.96806262078987,441 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.27952298383526,44.967681284241436,111 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.29185685268621,44.966035152382624,1768 COLFAX AVE S,7,Lowry Hill,Calhoun Isle,2,3,12/18/2016,00:00,Ferry
-93.2944889164687,44.951561141380665,2818 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.26448518597908,44.966308451675886,722 17TH ST E,6,Elliot Park,Central,2,3,12/18/2016,00:00,Ferry
-93.270261353256,44.94110223899952,3412 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.24122780327323,44.964045748525,2119 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.21895856737993,44.98802840227104,1002 24TH AVE SE,1,Como,University,2,4,12/18/2016,00:00,Ferry
-93.29325822452944,44.94777199627953,3032 DUPONT AVE S,10,South Uptown,Calhoun Isle,1,5,12/17/2016,00:00,Ferry
-93.28488592608143,44.96806897637754,443 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.26256279127108,44.917608859772855,4715 CHICAGO AVE S,11,Northrop,Nokomis,1,6,12/17/2016,00:00,Ferry
-93.2603170030608,44.99191018317485,228 4TH AVE NE,3,St. Anthony West,Northeast,2,2,12/18/2016,00:00,Ferry
-93.26266160595235,44.94280631169829,3318 CHICAGO AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.270261353256,44.94114039043434,3410 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.23451738810087,44.993250638914326,1204 WINTER ST NE,1,Como,University,2,2,12/18/2016,00:00,Ferry
-93.2944889164687,44.95152299687107,2820 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.30343613669851,44.94786736373827,3026 JAMES AVE S,10,ECCO,Calhoun Isle,2,5,12/18/2016,00:00,Ferry
-93.29314144354252,44.947937299773976,3023 DUPONT AVE S,10,South Uptown,Calhoun Isle,1,5,12/17/2016,00:00,Ferry
-93.24138051687154,44.964045748525,2129 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.27283053496856,44.95523561028388,2614 3RD AVE S,10,Whittier,Powderhorn,2,3,12/18/2016,00:00,Ferry
-93.26252685865973,44.94079702660824,3431 CHICAGO AVE S,9,Powderhorn Park,Powderhorn,1,6,12/17/2016,00:00,Ferry
-93.27951400068241,44.96775755175394,110 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.29057226182994,44.96581905434521,1778 BRYANT AVE S,7,Lowry Hill,Calhoun Isle,2,3,12/18/2016,00:00,Ferry
-93.29185685268621,44.965997017494004,1770 COLFAX AVE S,7,Lowry Hill,Calhoun Isle,2,3,12/18/2016,00:00,Ferry
-93.27969366373924,44.96882528628122,122 14TH ST W,7,Loring Park,Central,2,3,12/18/2016,00:00,Ferry
-93.25023790557294,44.987901334622734,526 3RD AVE SE,3,Marcy Holmes,University,2,4,12/18/2016,00:00,Ferry
-93.26267058910518,44.917023628605776,4748 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.2829994639848,44.96791008647472,350 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.21895856737993,44.988085582620876,1004 24TH AVE SE,1,Como,University,2,4,12/18/2016,00:00,Ferry
-93.27012660596337,44.92461208766422,4327 4TH AVE S,8,Regina,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.21895856737993,44.988142762913675,1006 24TH AVE SE,1,Como,University,2,4,12/18/2016,00:00,Ferry
-93.27028830271453,44.94283810361875,3316 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.26261669018814,44.93929637541822,3512 CHICAGO AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.29098548686063,44.9886319697537,1030 ALDRICH AVE N,5,Sumner - Glenwood,Near North,2,1,12/18/2016,00:00,Ferry
-93.29314144354252,44.9480390247647,3017 DUPONT AVE S,10,South Uptown,Calhoun Isle,1,5,12/17/2016,00:00,Ferry
-93.2944889164687,44.95148485233613,2822 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.26470078164728,45.01235031424481,2416 3RD ST N,3,Bottineau,Northeast,2,2,12/18/2016,00:00,Ferry
-93.26256279127108,44.91719538184885,4739 CHICAGO AVE S,11,Northrop,Nokomis,1,6,12/17/2016,00:00,Ferry
-93.23946710531635,44.964001256276205,2207 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.28187656987964,44.92592867550247,4250 PILLSBURY AVE S,8,King Field,Southwest,2,5,12/18/2016,00:00,Ferry
-93.29314144354252,44.948077171589745,3015 DUPONT AVE S,10,South Uptown,Calhoun Isle,1,5,12/17/2016,00:00,Ferry
-93.25498101027313,44.929884617785625,4034 14TH AVE S,8,Bancroft,Powderhorn,2,6,12/18/2016,00:00,Ferry
-93.27023440379746,44.92479017860518,4316 4TH AVE S,8,Regina,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.27957688275231,44.967681284241436,115 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.24617752048876,44.947791069783946,3030 LONGFELLOW AVE S,9,Corcoran,Powderhorn,2,6,12/18/2016,00:00,Ferry
-93.26251787550687,44.94065713705333,3439 CHICAGO AVE S,9,Powderhorn Park,Powderhorn,1,6,12/17/2016,00:00,Ferry
-93.26267957225801,44.916991822393314,4750 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.27154594411228,44.959145037715594,2400 CLINTON AVE S,10,Whittier,Powderhorn,2,3,12/18/2016,00:00,Ferry
-93.2944889164687,44.95144670777583,2824 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.29324924137659,44.948140749575174,3010 DUPONT AVE S,10,South Uptown,Calhoun Isle,1,5,12/17/2016,00:00,Ferry
-93.29057226182994,44.96574278425528,1782 BRYANT AVE S,7,Lowry Hill,Calhoun Isle,2,3,12/18/2016,00:00,Ferry
-93.23949405477488,44.964001256276205,2209 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.27960383221087,44.96775755175394,116 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.29185685268621,44.96592074764069,1774 COLFAX AVE S,7,Lowry Hill,Calhoun Isle,2,3,12/18/2016,00:00,Ferry
-93.28261318841265,44.96778297423558,331 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.26267957225801,44.9160503505314,4800 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.29185685268621,44.96595888258001,1772 COLFAX AVE S,7,Lowry Hill,Calhoun Isle,2,3,12/18/2016,00:00,Ferry
-93.2624999092012,44.93926458153651,3515 CHICAGO AVE S,9,Powderhorn Park,Powderhorn,1,6,12/17/2016,00:00,Ferry
-93.27028830271453,44.94297798785967,3308 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.27972061319777,44.96883164178436,124 14TH ST W,7,Loring Park,Central,2,3,12/18/2016,00:00,Ferry
-93.2944889164687,44.95137677601611,2828 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.25233098018495,44.95883992125509,2415 BLOOMINGTON AVE S,9,East Phillips,Phillips,1,3,12/17/2016,00:00,Ferry
-93.25343590798443,44.98386679033903,112 3RD AVE SE,3,Marcy Holmes,University,2,4,12/18/2016,00:00,Ferry
-93.23952100423342,44.96400761231385,2211 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.26267957225801,44.915878593865855,4810 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.25037265286558,44.98772979285072,508 3RD AVE SE,3,Marcy Holmes,University,2,4,12/18/2016,00:00,Ferry
-93.2944889164687,44.95133863138398,2830 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.29324924137659,44.94824247420533,3004 DUPONT AVE S,10,South Uptown,Calhoun Isle,1,5,12/17/2016,00:00,Ferry
-93.26116141942785,44.9900550931842,108 3RD AVE NE,3,St. Anthony West,Northeast,2,2,12/18/2016,00:00,Ferry
-93.26142193086027,44.91365843372515,4924 ELLIOT AVE,11,Northrop,Nokomis,2,6,12/18/2016,00:00,Ferry
-93.25498101027313,44.92999273456972,4028 14TH AVE S,8,Bancroft,Powderhorn,2,6,12/18/2016,00:00,Ferry
-93.24617752048876,44.94758761874334,3042 LONGFELLOW AVE S,9,Corcoran,Powderhorn,2,6,12/18/2016,00:00,Ferry
-93.25243877801908,44.95873185878624,2420 BLOOMINGTON AVE S,9,Midtown Phillips,Phillips,1,3,12/17/2016,00:00,Ferry
-93.23955693684479,44.96400761231385,2213 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.30343613669851,44.947835574602955,3028 JAMES AVE S,10,ECCO,Calhoun Isle,2,5,12/18/2016,00:00,Ferry
-93.23979948197149,44.96400761231385,2229 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.26267957225801,44.91591676205813,4808 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.27283053496856,44.9551974682165,2616 3RD AVE S,10,Whittier,Powderhorn,2,3,12/18/2016,00:00,Ferry
-93.28112198504101,44.9677639073754,226 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.27814856145056,44.967681284241436,21 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.27153696095945,44.96065788286508,2224 CLINTON AVE S,10,Whittier,Powderhorn,2,3,12/18/2016,00:00,Ferry
-93.26258075757677,44.93711527431221,3634 CHICAGO AVE S,8,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.27019847118609,44.94423057246242,3241 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.24821669618368,44.98814911627603,606 4TH AVE SE,3,Marcy Holmes,University,2,4,12/18/2016,00:00,Ferry
-93.2624819428955,44.93742686525694,3617 CHICAGO AVE S,9,Powderhorn Park,Powderhorn,1,6,12/17/2016,00:00,Ferry
-93.29324025822376,44.94992726217304,2904 DUPONT AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.21894958422709,44.98836513017673,1014 24TH AVE SE,1,Como,University,2,4,12/18/2016,00:00,Ferry
-93.2378142051936,44.96393769586091,2302 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.27019847118609,44.944332304022076,3235 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.29098548686063,44.98866373628726,1032 ALDRICH AVE N,5,Sumner - Glenwood,Near North,2,1,12/18/2016,00:00,Ferry
-93.28110401873529,44.9677639073754,224 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.29324025822376,44.94989547417856,2906 DUPONT AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.2611344699693,44.99006144633458,110 3RD AVE NE,3,St. Anthony West,Northeast,2,2,12/18/2016,00:00,Ferry
-93.27008169019916,44.93201511690352,3917 4TH AVE S,8,Bryant,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.27808567938067,44.967681284241436,17 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.26247295974267,44.93714706938404,3633 CHICAGO AVE S,9,Powderhorn Park,Powderhorn,1,6,12/17/2016,00:00,Ferry
-93.26268855541086,44.91553507899469,4830 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.23802980086178,44.96393769586091,2316 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.27019847118609,44.94437045331045,3233 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.2944889164687,44.95126234204368,2834 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.29324025822376,44.94980011008949,2912 DUPONT AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.23800285140324,44.96401396835081,2315 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.31838410302628,44.996204613156436,1654 XERXES AVE N,5,Willard - Hay,Near North,2,1,12/18/2016,00:00,Ferry
-93.29324025822376,44.94986368616648,2908 DUPONT AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.26256279127108,44.93553821665719,3718 CHICAGO AVE S,8,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.28187656987964,44.92589051396079,4252 PILLSBURY AVE S,8,King Field,Southwest,2,5,12/18/2016,00:00,Ferry
-93.26258075757677,44.91546510349139,4835 CHICAGO AVE S,11,Northrop,Nokomis,1,6,12/17/2016,00:00,Ferry
-93.27009067335199,44.935557294226335,3721 4TH AVE S,8,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.25498101027313,44.930266205526955,4012 14TH AVE S,8,Bancroft,Powderhorn,2,6,12/18/2016,00:00,Ferry
-93.26268855541086,44.9154969105489,4832 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.23802980086178,44.96401396835081,2317 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.29970812826944,44.938514240817824,3554 HOLMES AVE S,10,ECCO,Calhoun Isle,2,5,12/18/2016,00:00,Ferry
-93.27019847118609,44.94440224436474,3231 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.28108605242964,44.9677639073754,222 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.27771737011416,44.94499991290867,16 32ND ST E,8,Lyndale,Powderhorn,2,5,12/18/2016,00:00,Ferry
-93.2523399633378,44.95821697011026,2451 BLOOMINGTON AVE S,9,East Phillips,Phillips,1,3,12/17/2016,00:00,Ferry
-93.2625448249654,44.93409466220871,3800 CHICAGO AVE S,8,Bryant,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.27283053496856,44.955165683140976,2618 3RD AVE S,10,Whittier,Powderhorn,2,3,12/18/2016,00:00,Ferry
-93.29322229191808,44.95189172606853,2800 DUPONT AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.23806573347315,44.96401396835081,2319 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.27154594411228,44.95910689824676,2402 CLINTON AVE S,10,Whittier,Powderhorn,2,3,12/18/2016,00:00,Ferry
-93.2523399633378,44.95814704660041,2455 BLOOMINGTON AVE S,9,East Phillips,Phillips,1,3,12/17/2016,00:00,Ferry
-93.2625448249654,44.93399291250854,3806 CHICAGO AVE S,8,Bryant,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.26458400066036,44.966308451675886,718 17TH ST E,6,Elliot Park,Central,2,3,12/18/2016,00:00,Ferry
-93.2523399633378,44.95818518670725,2453 BLOOMINGTON AVE S,9,East Phillips,Phillips,1,3,12/17/2016,00:00,Ferry
-93.27009067335199,44.935627245258964,3717 4TH AVE S,8,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.24822567933654,44.98813005618687,604 4TH AVE SE,3,Marcy Holmes,University,2,4,12/18/2016,00:00,Ferry
-93.27788805001816,44.967681284241436,3 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.29450688277437,44.94982554052873,2904 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.21894958422709,44.98865102967594,1024 24TH AVE SE,1,Como,University,2,4,12/18/2016,00:00,Ferry
-93.2703062690202,44.94443403540143,3228 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.27009067335199,44.93566540033176,3715 4TH AVE S,8,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.29098548686063,44.98869550280322,1034 ALDRICH AVE N,5,Sumner - Glenwood,Near North,2,1,12/18/2016,00:00,Ferry
-93.29322229191808,44.95185358177865,2802 DUPONT AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.26243702713131,44.933821209480726,3817 CHICAGO AVE S,8,Bancroft,Powderhorn,1,6,12/17/2016,00:00,Ferry
-93.2345263712537,44.99090640905939,1100 12TH AVE SE,2,Como,University,2,4,12/18/2016,00:00,Ferry
-93.27795093208807,44.96775755175394,8 15TH ST W,7,Loring Park,Central,1,3,12/17/2016,00:00,Ferry
-93.2625448249654,44.933821209480726,3816 CHICAGO AVE S,8,Bryant,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.31838410302628,44.996172850802395,1652 XERXES AVE N,5,Willard - Hay,Near North,2,1,12/18/2016,00:00,Ferry
-93.26258075757677,44.90828898131675,5231 CHICAGO AVE S,11,Hale,Nokomis,1,6,12/17/2016,00:00,Ferry
-93.29450688277437,44.94964116958891,2908 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.27016253857471,45.01113732172287,2300 GRAND ST NE,3,Bottineau,Northeast,2,2,12/18/2016,00:00,Ferry
-93.26268855541086,44.91532515222917,4842 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.27011762281052,44.937293326487676,3625 4TH AVE S,8,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.26470078164728,45.012394768980094,2420 3RD ST N,3,Bottineau,Northeast,2,2,12/18/2016,00:00,Ferry
-93.26258075757677,44.90821899699039,5235 CHICAGO AVE S,11,Hale,Nokomis,1,6,12/17/2016,00:00,Ferry
-93.29450688277437,44.94955216271633,2910 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.28187656987964,44.92585871265669,4254 PILLSBURY AVE S,8,King Field,Southwest,2,5,12/18/2016,00:00,Ferry
-93.2703062690202,44.94450397562017,3224 4TH AVE S,9,Central,Powderhorn,1,5,12/17/2016,00:00,Ferry
-93.23815556500156,44.96393769586091,2324 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
-93.27774431957269,44.94499991290867,14 32ND ST E,8,Lyndale,Powderhorn,2,5,12/18/2016,00:00,Ferry
-93.29322229191808,44.95182179485104,2804 DUPONT AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.26243702713131,44.93385300637647,3815 CHICAGO AVE S,8,Bancroft,Powderhorn,1,6,12/17/2016,00:00,Ferry
-93.2461685373359,44.94601720675893,3128 LONGFELLOW AVE S,9,Corcoran,Powderhorn,2,6,12/18/2016,00:00,Ferry
-93.25234894649063,44.95711089733147,2511 BLOOMINGTON AVE S,9,East Phillips,Phillips,1,3,12/17/2016,00:00,Ferry
-93.29450688277437,44.949463155705736,2912 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,1,3,12/17/2016,00:00,Ferry
-93.30343613669851,44.94776563844331,3032 JAMES AVE S,10,ECCO,Calhoun Isle,2,5,12/18/2016,00:00,Ferry
-93.26268855541086,44.91535695936415,4840 CHICAGO AVE S,8,Field,Nokomis,1,5,12/17/2016,00:00,Ferry
-93.23815556500156,44.96401396835081,2325 9TH ST S,6,Seward,Longfellow,1,4,12/17/2016,00:00,Ferry
