X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.267661000254918,44.968047999715452,20,02/07/2019 10:45pm,"1500 BLOCK PORTLAND AVE S,Minneapolis,MN",44.968048,-93.267661,6,Central,Elliot Park,3,1,Upton
-93.221362000156148,44.912614000136045,21,02/07/2019 10:47pm,"3515 E 50TH ST ,Minneapolis,MN",44.912614,-93.221362,12,Nokomis,Minnehaha,6,1,Upton
-93.272105000145586,44.98715600044909,22,02/07/2019 10:52pm,"415 1st st n,Minneapolis,MN",44.987156,-93.272105,3,Central,North Loop,1,1,Upton
-93.273608000208981,44.989015999888522,23,02/07/2019 10:55pm,"578 1st st n,Minneapolis,MN",44.989016,-93.273608,3,Central,North Loop,1,1,Upton
-93.268005999976879,44.968713999851275,24,02/07/2019 10:55pm,"1400-1499 PORTLAND AVE,Minneapolis,MN",44.968714,-93.268006,7,Central,Elliot Park,3,1,Upton
-93.235448999571645,44.987643000424157,25,02/07/2019 10:58pm,"1100 Como Ave se,Minneapolis,MN",44.987643,-93.235449,2,University,Como,4,1,Upton
-93.246739999551323,45.019049999957588,26,02/07/2019 10:59pm,"2803 Central Ave Ne,Minneapolis,MN",45.01905,-93.24674,1,Northeast,Audubon Park,2,1,Upton
-93.221343000179274,44.905378000094686,27,02/07/2019 11:04pm,"3520 E 54TH ST ,Minneapolis,MN",44.905378,-93.221343,12,Nokomis,Minnehaha,6,1,Upton
-93.251492000155622,45.002774000319903,28,02/07/2019 11:06pm,"1424 Quincy St NE,Minneapolis,MN",45.002774,-93.251492,1,Northeast,Logan Park,2,1,Upton
-93.242540000120869,44.989419999633355,29,02/07/2019 11:07pm,"618 9TH ST SE,Minneapolis,MN",44.98942,-93.24254,3,University,Marcy Holmes,4,1,Upton
-93.279331999771955,44.969955000422999,30,02/07/2019 11:07pm,"1350 Lasalle ave,Minneapolis,MN",44.969955,-93.279332,7,Central,Loring Park,3,1,Upton
-93.282834000288858,44.972238999630179,31,02/07/2019 11:09pm,"2700 Block of Johnson,Minneapolis,MN",44.972239,-93.282834,7,Central,Loring Park,3,1,Upton
-93.279335999956402,44.970600999636474,32,02/07/2019 11:10pm,"1300 lasalle AVE S,Minneapolis,MN",44.970601,-93.279336,7,Central,Loring Park,3,1,Upton
-93.294106000291663,45.002618000320524,33,02/07/2019 11:12pm,"2300-2399 EMERSON AVE N,Minneapolis,MN",45.002618,-93.294106,5,Near North,Jordan,1,1,Upton
-93.222575000335951,44.899828999608701,34,02/07/2019 11:15pm,"5705 34th av s,Minneapolis,MN",44.899829,-93.222575,12,Nokomis,Morris Park,6,1,Upton
-93.222065000199564,44.987674000055108,35,02/07/2019 11:16pm,"2116 como ave se,Minneapolis,MN",44.987674,-93.222065,2,University,Como,4,1,Upton
-93.214966000180709,44.905372999864085,36,02/07/2019 11:17pm,"4020 E 54TH ST ,Minneapolis,MN",44.905373,-93.214966,12,Nokomis,Morris Park,6,1,Upton
-93.245032999972921,44.98280700044279,37,02/07/2019 11:18pm,"8th univ ave se,Minneapolis,MN",44.982807,-93.245033,3,University,Marcy Holmes,4,1,Upton
-93.290366999637286,45.028584999897873,38,02/07/2019 11:19pm,"4030 Bryant ave n ,Minneapolis,MN",45.028585,-93.290367,4,Camden,Webber - Camden,1,1,Upton
-93.222605999966902,44.905799999770238,39,02/07/2019 11:19pm,"5349 34th av s,Minneapolis,MN",44.9058,-93.222606,12,Nokomis,Minnehaha,6,1,Upton
-93.280709000320087,44.969856000354184,40,02/07/2019 11:20pm,"100 grant st w ,Minneapolis,MN",44.969856,-93.280709,7,Central,Loring Park,3,1,Upton
-93.245566000270685,45.001104999795984,41,02/07/2019 11:20pm,"1100-1299 Tyler st Ne,Minneapolis,MN",45.001105,-93.245566,1,Northeast,Northeast Park,2,1,Upton
-93.222642999874495,44.900588999582737,42,02/07/2019 11:21pm,"5637 34th ave so,Minneapolis,MN",44.900589,-93.222643,12,Nokomis,Morris Park,6,1,Upton
-93.252426000059813,44.995111000372447,43,02/07/2019 11:22pm,"600 Block of Monroe St NE,Minneapolis,MN",44.995111,-93.252426,3,Northeast,St. Anthony East,2,1,Upton
-93.290321000213964,45.025084000326387,44,02/07/2019 11:25pm,"3838 Bryant ave n ,Minneapolis,MN",45.025084,-93.290321,4,Camden,Webber - Camden,1,1,Upton
-93.268042999884528,44.962870000150417,45,02/07/2019 11:26pm,"1954 Portland av s,Minneapolis,MN",44.96287,-93.268043,6,Phillips,Ventura Village,3,1,Upton
-93.279331999771955,44.969955000422999,46,02/07/2019 11:34pm,"1350 Lasalle ave,Minneapolis,MN",44.969955,-93.279332,7,Central,Loring Park,3,1,Upton
-93.264440000105878,45.000693999728355,47,02/07/2019 11:34pm,"300 Blk of 13th ave NE,Minneapolis,MN",45.000694,-93.26444,3,Northeast,Sheridan,2,1,Upton
-93.279331999771955,44.969955000422999,48,02/07/2019 11:34pm,"1350 BLOCK LASALLE AVE S,Minneapolis,MN",44.969955,-93.279332,7,Central,Loring Park,3,1,Upton
-93.307974000399781,44.986244999806956,49,02/07/2019 11:38pm,"800 Penn Ave n,Minneapolis,MN",44.986245,-93.307974,5,Near North,Near - North,1,1,Upton
-93.247032999573207,44.946406999983139,50,02/07/2019 11:40pm,"1823 31st,Minneapolis,MN",44.946407,-93.247033,9,Powderhorn,Corcoran,6,1,Upton
-93.23431999966823,44.988001999892447,51,02/07/2019 11:41pm,"1193 Como Ave Se,Minneapolis,MN",44.988002,-93.23432,2,University,Como,4,1,Upton
-93.307978999731006,44.985260000248843,52,02/07/2019 11:41pm,"700 Penn Ave n,Minneapolis,MN",44.98526,-93.307979,5,Near North,Near - North,1,1,Upton
-93.220011999953783,44.926767999943308,53,02/07/2019 11:42pm,"3605 e 42nd st,Minneapolis,MN",44.926768,-93.220012,12,Longfellow,Hiawatha,6,1,Upton
-93.247032999573207,44.946406999983139,54,02/07/2019 11:42pm,"1823 31st,Minneapolis,MN",44.946407,-93.247033,9,Powderhorn,Corcoran,6,1,Upton
-93.267661000254918,44.966266000275766,55,02/07/2019 11:43pm,"1700 blk portland ave s,Minneapolis,MN",44.966266,-93.267661,6,Central,Elliot Park,3,1,Upton
-93.244844000250396,44.923323000256289,56,02/07/2019 11:46pm,"3017 44th Street East,Minneapolis,MN",44.923323,-93.244844,12,Nokomis,Ericsson,6,1,Upton
-93.28006400025339,44.960680999928229,57,02/07/2019 11:48pm,"2200 blaisdell ,Minneapolis,MN",44.960681,-93.280064,10,Powderhorn,Whittier,3,1,Upton
-93.267980999723306,44.963804000054608,58,02/07/2019 11:48pm,"1900 blk portland ave s,Minneapolis,MN",44.963804,-93.267981,6,Phillips,Ventura Village,3,1,Upton
-93.295310000056418,45.016914000380893,59,02/07/2019 11:49pm,"3400-3499 FREMONT AVE N,Minneapolis,MN",45.016914,-93.29531,4,Camden,Folwell,1,1,Upton
-93.279534000093975,44.967451000063647,60,02/07/2019 11:49pm,"1500 block of LaSalle Ave ,Minneapolis,MN",44.967451,-93.279534,7,Central,Loring Park,3,1,Upton
-93.273121000233914,44.93822000015291,61,02/07/2019 11:51pm,"3542 3rd Avenue South,Minneapolis,MN",44.93822,-93.273121,9,Powderhorn,Central,5,1,Upton
-93.307974000399781,44.986244999806956,62,02/07/2019 11:53pm,"800 block penn ave n ,Minneapolis,MN",44.986245,-93.307974,5,Near North,Near - North,1,1,Upton
-93.214940999927194,44.905372999864085,63,02/07/2019 11:56pm,"4022 E 54TH ST ,Minneapolis,MN",44.905373,-93.214941,12,Nokomis,Morris Park,6,1,Upton
-93.307974000399781,44.986244999806956,64,02/07/2019 11:59pm,"800 block penn ave n ,Minneapolis,MN",44.986245,-93.307974,5,Near North,Near - North,1,1,Upton
-93.280831999697,44.969855000308087,65,02/08/2019 12:01am,"199 grant st w,Minneapolis,MN",44.969855,-93.280832,7,Central,Loring Park,3,1,Upton
-93.27933399986415,44.966364000298427,66,02/08/2019 12:02am,"1700 Lasalle AVE S,Minneapolis,MN",44.966364,-93.279334,7,Central,Loring Park,3,1,Upton
-93.27933399986415,44.966364000298427,67,02/08/2019 12:02am,"1700 LASALLE AV S,Minneapolis,MN",44.966364,-93.279334,7,Central,Loring Park,3,1,Upton
-93.228721999620575,44.972550999628993,68,02/08/2019 12:03am,"600 BLOCK Delaware ave se,Minneapolis,MN",44.972551,-93.228722,2,University,University of Minnesota,4,1,Upton
-93.271564000378305,44.999181000103135,69,02/08/2019 12:03am,"00 Block of 13th ave ne,Minneapolis,MN",44.999181,-93.271564,3,Northeast,Sheridan,2,1,Upton
-93.279331999771955,44.969955000422999,70,02/08/2019 12:05am,"1350 lasalle Ave s,Minneapolis,MN",44.969955,-93.279332,7,Central,Loring Park,3,1,Upton
-93.278890000073432,44.966070000230388,71,02/08/2019 12:06am,"1599 LaSalle ave,Minneapolis,MN",44.96607,-93.27889,7,Central,Loring Park,3,1,Upton
-93.30784499984685,44.996584999997822,72,02/08/2019 12:08am,"1700 Penn ave n,Minneapolis,MN",44.996585,-93.307845,5,Near North,Willard - Hay,1,1,Upton
-93.266156000099272,45.000910999842802,73,02/08/2019 12:12am,"200 block of 13th ave,Minneapolis,MN",45.000911,-93.266156,3,Northeast,Sheridan,2,1,Upton
-93.231238999680045,44.944965000034756,74,02/08/2019 12:12am,"2822 32ND ST E,Minneapolis,MN",44.944965,-93.231239,2,Longfellow,Longfellow,6,1,Upton
-93.27933399986415,44.968778000104692,75,02/08/2019 12:13am,"1400 lasalle Ave s,Minneapolis,MN",44.968778,-93.279334,7,Central,Loring Park,3,1,Upton
-93.308078999845918,45.013599000393583,76,02/08/2019 12:16am,"3200 Penn Ave n,Minneapolis,MN",45.013599,-93.308079,4,Camden,Folwell,1,1,Upton
-93.326535000190063,44.92276999993561,77,02/08/2019 12:16am,"3700 BLOCK 44TH ST E,Minneapolis,MN",44.92277,-93.326535,13,Southwest,Linden Hills,5,1,Upton
-93.295247999895253,45.024124000122583,78,02/08/2019 12:20am,"3800 fremont ave n,Minneapolis,MN",45.024124,-93.295248,4,Camden,Webber - Camden,1,1,Upton
-93.28011299981506,44.958876000327223,79,02/08/2019 12:21am,"2400 blaisdell Ave ,Minneapolis,MN",44.958876,-93.280113,10,Powderhorn,Whittier,3,1,Upton
-93.239566999717226,44.946404999890888,80,02/08/2019 12:21am,"2221 E 31ST ST,Minneapolis,MN",44.946405,-93.239567,9,Powderhorn,Corcoran,6,1,Upton
-93.295278000379369,45.020581000412903,81,02/08/2019 12:22am,"3600 fremont ave n,Minneapolis,MN",45.020581,-93.295278,4,Camden,Folwell,1,1,Upton
-93.28011299981506,44.958876000327223,82,02/08/2019 12:22am,"2400 blaisdell ,Minneapolis,MN",44.958876,-93.280113,10,Powderhorn,Whittier,3,1,Upton
-93.244460999675368,44.982941000326946,83,02/08/2019 12:23am,"801 university ave SE,Minneapolis,MN",44.982941,-93.244461,3,University,Marcy Holmes,4,1,Upton
-93.228680000381701,44.972550999628993,84,02/08/2019 12:23am,"399 WALNUT ST SE,Minneapolis,MN",44.972551,-93.22868,2,University,University of Minnesota,4,1,Upton
-93.283101000011129,44.967553000270811,85,02/08/2019 12:25am,"315 15TH ST W,Minneapolis,MN",44.967553,-93.283101,7,Central,Loring Park,3,1,Upton
-93.268089000207169,44.959948000300017,86,02/08/2019 12:27am,"2300 BLOCK OF PORTLAND AVE,Minneapolis,MN",44.959948,-93.268089,6,Phillips,Phillips West,3,1,Upton
-93.231882999700645,44.978539999721249,87,02/08/2019 12:28am,"369 17th Ave se ,Minneapolis,MN",44.97854,-93.231883,2,University,University of Minnesota,4,1,Upton
-93.248040000145863,44.972727999697497,88,02/08/2019 12:30am,"203 15th AVE S,Minneapolis,MN",44.972728,-93.24804,6,University,Cedar Riverside,4,1,Upton
-93.307931000215433,45.009801999762544,89,02/08/2019 12:31am,"2900 block penn ave n ,Minneapolis,MN",45.009802,-93.307931,5,Near North,Jordan,1,1,Upton
-93.280236000091293,44.967604999970831,90,02/08/2019 12:33am,"117 15TH ST W,Minneapolis,MN",44.967605,-93.280236,7,Central,Loring Park,3,1,Upton
-93.307904999915763,45.018811999774016,91,02/08/2019 12:38am,"3500 penn ave n ,Minneapolis,MN",45.018812,-93.307905,4,Camden,Folwell,1,1,Upton
-93.234355000382948,44.987640000285865,92,02/08/2019 12:40am,"1200-1299como ave se,Minneapolis,MN",44.98764,-93.234355,2,University,Como,4,1,Upton
-93.23282199983538,44.944759999574387,93,02/08/2019 12:41am,"2729 32nd st e,Minneapolis,MN",44.94476,-93.232822,9,Longfellow,Longfellow,6,1,Upton
-93.28453599963666,44.951518000055728,94,02/08/2019 12:43am,"2800 Block of Grand ave NE,Minneapolis,MN",44.951518,-93.284536,10,Powderhorn,Whittier,3,1,Upton
-93.268089000207169,44.959948000300017,95,02/08/2019 12:44am,"2300 Portland Avenue South,Minneapolis,MN",44.959948,-93.268089,6,Phillips,Phillips West,3,1,Upton
-93.220022000414929,44.970961000050181,96,02/08/2019 12:44am,"2683 Essex at se,Minneapolis,MN",44.970961,-93.220022,2,University,Prospect Park - East River Road,4,1,Upton
-93.248521999890329,44.946734999820421,97,02/08/2019 12:45am,"1800 31st st e,Minneapolis,MN",44.946735,-93.248522,9,Powderhorn,Powderhorn Park,6,1,Upton
-93.295175000126108,45.015221999695598,98,02/08/2019 12:50am,"3300 FREMONT AVE N,Minneapolis,MN",45.015222,-93.295175,4,Camden,Folwell,1,1,Upton
-93.28453599963666,44.951518000055728,99,02/08/2019 12:50am,"2800 block of Grand Ave NE,Minneapolis,MN",44.951518,-93.284536,10,Powderhorn,Whittier,3,1,Upton
-93.307893000261743,45.016982999965535,100,02/08/2019 12:53am,"3400 Penn Ave n ,Minneapolis,MN",45.016983,-93.307893,4,Camden,Folwell,1,1,Upton
-93.270129999899552,45.013163000072439,101,02/08/2019 12:55am,"2500 Block of grand ave NE,Minneapolis,MN",45.013163,-93.27013,1,Northeast,Marshall Terrace,2,1,Upton
-93.272441000351876,44.9307740003199,102,02/08/2019 12:58am,"3953 3rd Avenue South,Minneapolis,MN",44.930774,-93.272441,8,Powderhorn,Bryant,5,1,Upton
-93.307904999915763,45.018811999774016,103,02/08/2019 12:59am,"3500 Penn Ave n,Minneapolis,MN",45.018812,-93.307905,4,Camden,Folwell,1,1,Upton
-93.28453599963666,44.951518000055728,104,02/08/2019 12:59am,"2800 Block of Grand ave NE,Minneapolis,MN",44.951518,-93.284536,10,Powderhorn,Whittier,3,1,Upton
-93.220763000412092,44.969971000261523,105,02/08/2019 01:00am,"129 27TH AVE SE,Minneapolis,MN",44.969971,-93.220763,2,University,Prospect Park - East River Road,4,1,Upton
-93.268044999976723,44.957143999595985,106,02/08/2019 01:00am,"2500 PORTLAND AV S,Minneapolis,MN",44.957144,-93.268045,6,Phillips,Phillips West,3,1,Upton
-93.273078000049622,44.927304000379365,107,02/08/2019 01:02am,"4146 3rd Avenue South,Minneapolis,MN",44.927304,-93.273078,8,Powderhorn,Bryant,5,1,Upton
-93.278764999704947,44.967978000084713,108,02/08/2019 01:04am,"18 15TH ST W,Minneapolis,MN",44.967978,-93.278765,7,Central,Loring Park,3,1,Upton
-93.252764000358297,44.942788000365965,109,02/08/2019 01:06am,"3300 bloomington,Minneapolis,MN",44.942788,-93.252764,9,Powderhorn,Powderhorn Park,6,1,Upton
-93.268013000299675,44.955299999995077,110,02/08/2019 01:08am,"2600 Portland Avenue South,Minneapolis,MN",44.9553,-93.268013,6,Phillips,Phillips West,3,1,Upton
-93.279823999977566,44.970248999591718,111,02/08/2019 01:09am,"1340 lasalle Ave s,Minneapolis,MN",44.970249,-93.279824,7,Central,Loring Park,3,1,Upton
-93.279331999771955,44.969955000422999,112,02/08/2019 01:10am,"1350 LaSalle ave ,Minneapolis,MN",44.969955,-93.279332,7,Central,Loring Park,3,1,Upton
-93.270606000266639,45.022401999852491,113,02/08/2019 01:10am,"3000 grand st ne,Minneapolis,MN",45.022402,-93.270606,1,Northeast,Marshall Terrace,2,1,Upton
-93.28011299981506,44.958876000327223,114,02/08/2019 01:14am,"2400 block of blaisdell Ave s,Minneapolis,MN",44.958876,-93.280113,10,Powderhorn,Whittier,3,1,Upton
-93.280086000368613,44.98824899959169,115,02/08/2019 01:15am,"827 3RD ST N,Minneapolis,MN",44.988249,-93.280086,3,Central,North Loop,1,1,Upton
-93.220204999860812,44.970340000190902,116,02/08/2019 01:15am,"141 27th Ave se ,Minneapolis,MN",44.97034,-93.220205,2,University,Prospect Park - East River Road,4,1,Upton
-93.279624999793896,44.957355000333052,117,02/08/2019 01:15am,"2499 blaisdell ave ,Minneapolis,MN",44.957355,-93.279625,10,Powderhorn,Whittier,3,1,Upton
-93.307904999915763,45.018811999774016,118,02/08/2019 01:16am,"3500 block penn ave n ,Minneapolis,MN",45.018812,-93.307905,4,Camden,Folwell,1,1,Upton
-93.279871000346361,44.98809599973066,119,02/08/2019 01:18am,"807 3rd st n,Minneapolis,MN",44.988096,-93.279871,3,Central,North Loop,1,1,Upton
-93.307904999915763,45.018811999774016,120,02/08/2019 01:19am,"3500 block penn ave n ,Minneapolis,MN",45.018812,-93.307905,4,Camden,Folwell,1,1,Upton
-93.278942999819549,44.985788000316006,121,02/08/2019 01:21am,"700 4th st n,Minneapolis,MN",44.985788,-93.278943,3,Central,North Loop,1,1,Upton
-93.2266039999746,44.96010500034555,122,02/08/2019 01:22am,"2301 31st Street East,Minneapolis,MN",44.960105,-93.226604,2,Longfellow,Seward,4,1,Upton
-93.265553000170769,44.951733000077922,123,02/08/2019 01:22am,"2800 PARK AVE S,Minneapolis,MN",44.951733,-93.265553,6,Phillips,Phillips West,3,1,Upton
-93.211769000239144,44.9012959998106,124,02/08/2019 01:25am,"5612 43rd Avenue South,Minneapolis,MN",44.901296,-93.211769,12,Nokomis,Morris Park,6,1,Upton
-93.268044999976723,44.957143999595985,125,02/08/2019 01:29am,"2500 blk portland ave s,Minneapolis,MN",44.957144,-93.268045,6,Phillips,Phillips West,3,1,Upton
-93.228684999712925,44.973607999809417,126,02/08/2019 01:31am,"313-399 walnut st se,Minneapolis,MN",44.973608,-93.228685,2,University,University of Minnesota,4,1,Upton
-93.228428999598634,45.017013999596429,127,02/08/2019 01:38am,"2700 McKinley St Ne,Minneapolis,MN",45.017014,-93.228429,1,Northeast,Audubon Park,2,1,Upton
-93.279634000208887,44.95552100029397,128,02/08/2019 01:39am,"2600 BLAISDELL AV S,Minneapolis,MN",44.955521,-93.279634,10,Powderhorn,Whittier,3,1,Upton
-93.268044999976723,44.957143999595985,129,02/08/2019 01:39am,"2500 Portland Avenue South,Minneapolis,MN",44.957144,-93.268045,6,Phillips,Phillips West,3,1,Upton
-93.268698000412371,44.968300999691451,130,02/08/2019 01:40am,"500 15TH ST E,Minneapolis,MN",44.968301,-93.268698,7,Central,Elliot Park,3,1,Upton
-93.228721999620575,44.972550999628993,131,02/08/2019 01:40am,"600-649 delaware st se,Minneapolis,MN",44.972551,-93.228722,2,University,University of Minnesota,4,1,Upton
-93.308005000030676,45.020801999812477,132,02/08/2019 01:43am,"3600 Penn Ave n ,Minneapolis,MN",45.020802,-93.308005,4,Camden,Folwell,1,1,Upton
-93.25783100020044,44.987487000424778,133,02/08/2019 01:45am,"2314 2 2nd st no,Minneapolis,MN",44.987487,-93.257831,3,University,Nicollet Island - East Bank,4,1,Upton
-93.219294000117998,44.971457999587074,134,02/08/2019 01:45am,"211 27TH AVE SE,Minneapolis,MN",44.971458,-93.219294,2,University,Prospect Park - East River Road,4,1,Upton
-93.308735999566693,45.020703999789816,135,02/08/2019 01:46am,"3601 Penn Ave n ,Minneapolis,MN",45.020704,-93.308736,4,Camden,Cleveland,1,1,Upton
-93.279634000208887,44.95552100029397,136,02/08/2019 01:48am,"2600-2699 BLAISDELL AVE,Minneapolis,MN",44.955521,-93.279634,10,Powderhorn,Whittier,3,1,Upton
-93.277049999757651,44.986519999898121,137,02/08/2019 01:49am,"604 3RD ST N,Minneapolis,MN",44.98652,-93.27705,3,Central,North Loop,1,1,Upton
-93.279624999793896,44.957355000333052,138,02/08/2019 01:50am,"2499 blaisdell ave ,Minneapolis,MN",44.957355,-93.279625,10,Powderhorn,Whittier,3,1,Upton
-93.307893000261743,45.016982999965535,139,02/08/2019 01:52am,"3400 block penn ave n ,Minneapolis,MN",45.016983,-93.307893,4,Camden,Folwell,1,1,Upton
-93.261777999654896,44.993841000262023,140,02/08/2019 02:00am,"206 6th ave n,Minneapolis,MN",44.993841,-93.261778,3,Northeast,St. Anthony West,2,1,Upton
-93.308560000443606,45.035032000426554,141,02/08/2019 02:00am,"4300 block penn ave n ,Minneapolis,MN",45.035032,-93.30856,4,Camden,Victory,1,1,Upton
-93.235153000310675,44.985556000409133,142,02/08/2019 02:00am,"1201 8th St se,Minneapolis,MN",44.985556,-93.235153,3,University,Marcy Holmes,4,1,Upton
-93.275443000294217,44.987211000287459,143,02/08/2019 02:03am,"208 6th ave n,Minneapolis,MN",44.987211,-93.275443,3,Central,North Loop,1,1,Upton
-93.252136000176222,44.939089999803684,144,02/08/2019 02:05am,"3513 bloomington ave,Minneapolis,MN",44.93909,-93.252136,9,Powderhorn,Powderhorn Park,6,1,Upton
-93.228428999598634,45.017013999596429,145,02/08/2019 02:06am,"2700 McKinley St Ne,Minneapolis,MN",45.017014,-93.228429,1,Northeast,Audubon Park,2,1,Upton
-93.280025000253545,44.953632000416519,146,02/08/2019 02:09am,"2700 blaisdell ave,Minneapolis,MN",44.953632,-93.280025,10,Powderhorn,Whittier,3,1,Upton
-93.308112999615219,44.980837999574078,147,02/08/2019 02:14am,"322 penn av n,Minneapolis,MN",44.980838,-93.308113,5,Near North,Harrison,3,1,Upton
-93.277064000403243,44.986531000405421,148,02/08/2019 02:15am,"606 3RD ST N,Minneapolis,MN",44.986531,-93.277064,3,Central,North Loop,1,1,Upton
-93.267634999955249,44.9680570001305,149,02/08/2019 02:15am,"600 15TH ST E,Minneapolis,MN",44.968057,-93.267635,6,Central,Elliot Park,3,1,Upton
-93.27933399986415,44.966364000298427,150,02/08/2019 02:15am,"1700 lasalle Ave s,Minneapolis,MN",44.966364,-93.279334,7,Central,Loring Park,3,1,Upton
-93.273126999611293,44.966071000276486,151,02/08/2019 02:17am,"1700 3rd Ave South,Minneapolis,MN",44.966071,-93.273127,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.276100000014935,44.988389999798699,152,02/08/2019 02:18am,"701 2nd st n,Minneapolis,MN",44.98839,-93.2761,3,Central,North Loop,1,1,Upton
-93.279634000208887,44.95552100029397,153,02/08/2019 02:19am,"2600 block of blaisdell Ave s,Minneapolis,MN",44.955521,-93.279634,10,Powderhorn,Whittier,3,1,Upton
-93.232854000411749,44.984745999928009,154,02/08/2019 02:21am,"1331 8TH ST SE,Minneapolis,MN",44.984746,-93.232854,3,University,Marcy Holmes,4,1,Upton
-93.268044999976723,44.957143999595985,155,02/08/2019 02:23am,"2500 BLOCK OF PORTLAND AVE,Minneapolis,MN",44.957144,-93.268045,6,Phillips,Phillips West,3,1,Upton
-93.279900999931158,45.00571900033168,156,02/08/2019 02:31am,"2520 2nd st n,Minneapolis,MN",45.005719,-93.279901,5,Near North,Hawthorne,1,1,Upton
-93.252686000358608,44.933134000333894,157,02/08/2019 02:32am,"3832Bloomington,Minneapolis,MN",44.933134,-93.252686,8,Powderhorn,Bancroft,6,1,Upton
-93.264440000105878,45.000693999728355,158,02/08/2019 02:37am,"300 13TH AVE NE,Minneapolis,MN",45.000694,-93.26444,3,Northeast,Sheridan,2,1,Upton
-93.208447999975192,44.929010999957711,159,02/08/2019 02:39am,"4524 41st st e,Minneapolis,MN",44.929011,-93.208448,12,Longfellow,Hiawatha,6,1,Upton
-93.307998999753977,44.979974000200002,160,02/08/2019 02:40am,"300 PENN AVE N,Minneapolis,MN",44.979974,-93.307999,5,Near North,Harrison,3,1,Upton
-93.276100000014935,44.988389999798699,161,02/08/2019 02:41am,"701 2nd st n ,Minneapolis,MN",44.98839,-93.2761,3,Central,North Loop,1,1,Upton
-93.208573000343677,44.928857000050584,162,02/08/2019 02:43am,"4527 East 41st Street,Minneapolis,MN",44.928857,-93.208573,12,Longfellow,Hiawatha,6,1,Upton
